,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
1531046,1,1,1,1,0,0,9,10000,46800.0,171,1422.2222222222222
1531047,1,1,1,1,0,0,9,10000,46800.0,263,1457.7777777777778
1531048,1,1,1,1,0,0,9,10000,46800.0,354,746.6666666666666
1531049,1,1,1,1,0,0,9,10000,46800.0,364,746.6666666666666
1531050,1,1,1,1,0,0,9,10000,57600.0,0,746.6666666666666
1531051,1,1,1,1,0,0,9,10000,57600.0,79,746.6666666666666
1531052,1,1,1,1,0,0,9,10000,57600.0,171,1413.3333333333333
1531053,1,1,1,1,0,0,9,10000,57600.0,263,746.6666666666666
1531054,1,1,1,1,0,0,9,10000,57600.0,354,746.6666666666666
1531055,1,1,1,1,0,0,9,10000,57600.0,364,746.6666666666666
1531056,1,1,1,1,0,0,9,10000,61200.0,0,1395.5555555555557
1531057,1,1,1,1,0,0,9,10000,61200.0,79,746.6666666666666
1531058,1,1,1,1,0,0,9,10000,61200.0,171,746.6666666666666
1531059,1,1,1,1,0,0,9,10000,61200.0,263,746.6666666666666
1531060,1,1,1,1,0,0,9,10000,61200.0,354,746.6666666666666
1531061,1,1,1,1,0,0,9,10000,61200.0,364,1404.4444444444443
1531062,1,1,1,1,0,0,9,10000,63000.0,0,1422.2222222222222
1531063,1,1,1,1,0,0,9,10000,63000.0,79,1360.0
1531064,1,1,1,1,0,0,9,10000,63000.0,171,1324.4444444444443
1531065,1,1,1,1,0,0,9,10000,63000.0,263,746.6666666666666
1531066,1,1,1,1,0,0,9,10000,63000.0,354,746.6666666666666
1531067,1,1,1,1,0,0,9,10000,63000.0,364,746.6666666666666
1531068,1,1,1,1,0,0,9,10000,75600.0,0,746.6666666666666
1531069,1,1,1,1,0,0,9,10000,75600.0,79,746.6666666666666
1531070,1,1,1,1,0,0,9,10000,75600.0,171,1377.7777777777778
1531071,1,1,1,1,0,0,9,10000,75600.0,263,746.6666666666666
1531072,1,1,1,1,0,0,9,10000,75600.0,354,746.6666666666666
