,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
52,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,61200.0,354.0,0.0
53,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,61200.0,364.0,0.0
54,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,0.0,0.0
55,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,79.0,0.0
56,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,171.0,0.0
57,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,263.0,0.0
58,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,354.0,0.0
59,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,63000.0,364.0,0.0
60,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,0.0,0.0
61,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,79.0,0.0
62,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,171.0,0.0
63,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,263.0,0.0
64,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,354.0,0.0
65,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,75600.0,364.0,0.0
66,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,0.0,0.0
67,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,79.0,0.0
68,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,171.0,0.0
69,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,263.0,0.0
70,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,354.0,0.0
71,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,10000.0,86399.0,364.0,0.0
72,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,0.0,0.0
73,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,79.0,0.0
74,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,171.0,0.0
75,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,263.0,0.0
76,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,354.0,0.0
77,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,0.0,364.0,0.0
78,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,0.0,0.0
79,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,79.0,0.0
80,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,171.0,0.0
81,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,263.0,0.0
82,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,354.0,0.0
83,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,10800.0,364.0,0.0
84,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,0.0,0.0
85,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,79.0,0.0
86,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,171.0,0.0
87,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,263.0,0.0
88,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,354.0,0.0
89,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,21600.0,364.0,0.0
90,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,0.0,0.0
91,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,79.0,0.0
92,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,171.0,0.0
93,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,263.0,0.0
94,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,354.0,0.0
95,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,25200.0,364.0,0.0
96,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,27000.0,0.0,720.0
97,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,27000.0,79.0,1240.0
98,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,27000.0,171.0,1120.0
99,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,27000.0,263.0,720.0
100,0.9,0.9,0.9,0.9,-4.0,-4.0,3.0,15000.0,27000.0,354.0,0.0
